gender,senior_citizen,partner,dependents,tenure,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,churn,gender_label,contract_label,payment_label,internet_label,churn_label
1,0,1,1,21,0,3,1,1,0,1,0,0,49.81,1014.02,0,Male,Month-to-month,Credit card (automatic),DSL,No
0,0,0,0,35,0,1,1,0,0,0,0,0,20.0,710.74,0,Female,Month-to-month,Mailed check,No,No
1,0,1,0,37,0,0,1,1,1,0,0,0,54.4,1940.49,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,1,0,1,2,3,1,2,1,0,0,0,80.97,83.34,1,Male,Two year,Credit card (automatic),Fiber optic,Yes
0,0,0,0,56,1,0,1,2,0,0,0,0,67.15,3666.55,1,Female,One year,Electronic check,Fiber optic,Yes
1,0,0,1,60,1,3,0,1,0,1,1,0,75.53,4420.99,0,Male,One year,Credit card (automatic),DSL,No
1,0,0,0,19,0,1,1,0,0,0,0,0,22.68,421.49,1,Male,Month-to-month,Mailed check,No,Yes
0,0,0,0,15,0,3,0,1,0,1,1,1,83.37,1281.36,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,1,1,0,1,2,1,1,1,0,1,0,1,66.31,69.12,0,Male,Two year,Mailed check,DSL,No
1,0,1,0,19,2,2,1,1,0,1,0,0,49.81,984.96,0,Male,Two year,Bank transfer (automatic),DSL,No
0,0,1,0,12,0,0,0,1,1,0,1,0,71.42,822.87,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,1,35,1,1,1,1,1,1,0,1,72.03,2461.16,0,Female,One year,Mailed check,DSL,No
0,0,0,1,12,0,2,1,0,0,0,0,0,20.0,244.13,1,Female,Month-to-month,Bank transfer (automatic),No,Yes
1,0,1,1,27,0,2,0,2,1,0,1,0,94.83,2590.76,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,0,1,2,1,0,1,2,0,1,0,0,76.22,150.15,0,Female,One year,Electronic check,Fiber optic,No
1,0,1,1,3,1,1,1,0,0,0,0,0,20.0,62.18,0,Male,One year,Mailed check,No,No
1,0,0,0,3,1,1,0,2,1,1,1,0,105.47,304.72,0,Male,One year,Mailed check,Fiber optic,No
1,1,1,0,1,0,0,0,1,0,0,1,0,52.35,53.08,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,0,1,18,0,1,1,1,0,0,1,1,60.99,1072.91,0,Male,Month-to-month,Mailed check,DSL,No
1,0,0,0,37,0,3,1,2,0,0,0,1,88.1,3268.56,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,1,0,0,22,0,0,0,1,0,1,1,0,66.71,1451.11,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,1,0,20,0,1,1,2,0,1,0,0,86.29,1808.59,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,0,1,0,27,0,3,0,1,0,1,0,1,70.13,1890.99,0,Female,Month-to-month,Credit card (automatic),DSL,No
0,0,0,0,9,0,0,1,0,0,0,0,0,23.28,219.5,1,Female,Month-to-month,Electronic check,No,Yes
1,0,1,0,10,0,2,1,2,1,1,1,1,114.82,1120.07,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,1,1,0,9,1,2,1,1,0,1,0,0,55.81,515.75,0,Male,One year,Bank transfer (automatic),DSL,No
0,1,1,1,29,1,2,1,0,0,0,0,0,25.67,760.59,0,Female,One year,Bank transfer (automatic),No,No
1,0,1,0,4,1,2,0,2,1,0,1,0,96.07,397.64,0,Male,One year,Bank transfer (automatic),Fiber optic,No
0,0,0,1,1,0,2,0,0,0,0,0,0,20.0,20.39,0,Female,Month-to-month,Bank transfer (automatic),No,No
0,0,0,0,21,0,0,1,1,1,1,0,1,79.47,1699.3,0,Female,Month-to-month,Electronic check,DSL,No
0,0,1,0,68,0,1,0,2,0,0,1,1,90.9,6280.54,0,Female,Month-to-month,Mailed check,Fiber optic,No
1,0,1,0,22,0,2,1,0,0,0,0,0,20.0,461.34,0,Male,Month-to-month,Bank transfer (automatic),No,No
1,0,1,0,36,0,0,1,2,1,0,1,1,106.84,3741.66,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,1,1,0,26,0,0,0,2,0,1,1,1,100.83,2498.4,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,1,0,1,16,1,3,1,0,0,0,0,0,20.74,337.75,0,Female,One year,Credit card (automatic),No,No
0,0,1,1,30,2,2,0,1,0,0,1,1,70.9,2057.31,0,Female,Two year,Bank transfer (automatic),DSL,No
0,0,0,1,41,0,1,1,2,0,0,1,1,92.3,3852.18,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,1,0,6,2,3,0,1,1,1,1,0,80.6,474.88,0,Female,Two year,Credit card (automatic),DSL,No
1,0,0,0,9,0,2,0,2,0,0,1,0,79.8,685.4,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,1,0,6,1,3,1,1,0,0,1,0,61.71,380.25,0,Female,One year,Credit card (automatic),DSL,No
1,0,1,0,14,1,3,1,0,0,0,0,0,20.65,276.14,0,Male,One year,Credit card (automatic),No,No
0,0,0,0,51,2,1,1,0,0,0,0,0,20.86,1034.51,0,Female,Two year,Mailed check,No,No
1,0,0,0,10,0,2,1,2,1,1,0,1,97.51,959.15,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,11,0,2,1,1,1,1,0,0,63.83,676.34,0,Male,Month-to-month,Bank transfer (automatic),DSL,No
1,1,1,0,47,0,3,1,2,1,0,0,1,92.97,4550.3,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,17,0,2,0,2,1,1,0,0,95.12,1636.74,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,18,2,0,0,0,0,0,0,0,20.0,373.51,0,Male,Two year,Electronic check,No,No
1,0,1,0,47,1,0,0,1,1,1,0,0,70.1,3354.68,1,Male,One year,Electronic check,DSL,Yes
0,0,0,1,16,1,0,0,1,0,1,1,0,63.22,1061.28,0,Female,One year,Electronic check,DSL,No
1,1,0,0,27,0,3,0,2,0,0,0,0,71.67,1939.96,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,1,0,2,2,3,0,2,0,1,0,0,77.47,148.03,1,Female,Two year,Credit card (automatic),Fiber optic,Yes
1,0,1,0,4,0,1,1,0,0,0,0,0,27.72,107.12,0,Male,Month-to-month,Mailed check,No,No
1,0,1,0,12,0,2,0,1,1,1,0,1,83.82,1014.73,1,Male,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,1,1,16,2,3,1,1,1,1,0,1,78.43,1235.77,0,Female,Two year,Credit card (automatic),DSL,No
1,0,0,1,72,0,0,1,0,0,0,0,0,20.0,1384.26,0,Male,Month-to-month,Electronic check,No,No
0,0,0,0,72,0,0,1,1,1,1,0,0,57.42,4025.98,0,Female,Month-to-month,Electronic check,DSL,No
0,0,0,0,45,0,1,0,1,1,1,1,0,78.89,3541.02,1,Female,Month-to-month,Mailed check,DSL,Yes
0,0,0,1,9,1,3,1,1,0,1,1,1,80.04,721.67,0,Female,One year,Credit card (automatic),DSL,No
0,0,1,0,72,1,2,1,1,0,1,1,1,83.29,6257.49,0,Female,One year,Bank transfer (automatic),DSL,No
1,0,1,1,28,0,1,1,1,0,0,1,1,61.67,1656.08,0,Male,Month-to-month,Mailed check,DSL,No
1,0,0,0,11,1,0,0,1,0,0,0,0,45.71,495.66,0,Male,One year,Electronic check,DSL,No
0,0,0,0,29,1,2,0,1,0,0,1,0,59.14,1716.1,1,Female,One year,Bank transfer (automatic),DSL,Yes
1,1,1,1,1,2,3,0,1,1,0,1,1,74.49,71.61,0,Male,Two year,Credit card (automatic),DSL,No
1,1,1,0,3,1,2,0,1,0,0,1,1,69.58,212.66,1,Male,One year,Bank transfer (automatic),DSL,Yes
0,0,1,0,42,1,1,1,0,0,0,0,0,20.0,841.26,0,Female,One year,Mailed check,No,No
1,0,1,0,24,1,0,1,0,0,0,0,0,20.0,478.06,0,Male,One year,Electronic check,No,No
0,0,1,0,10,0,3,0,0,0,0,0,0,20.0,203.12,0,Female,Month-to-month,Credit card (automatic),No,No
0,0,1,1,16,0,0,0,0,0,0,0,0,20.0,313.21,1,Female,Month-to-month,Electronic check,No,Yes
1,0,0,0,56,0,0,0,1,1,1,1,1,95.19,5244.99,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,0,0,23,0,3,0,1,1,1,0,0,63.39,1408.79,0,Male,Month-to-month,Credit card (automatic),DSL,No
1,0,0,1,12,0,3,1,1,1,0,0,1,62.77,755.03,0,Male,Month-to-month,Credit card (automatic),DSL,No
0,0,0,0,3,0,2,1,1,1,1,1,0,81.06,240.08,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,1,1,0,8,0,2,0,1,0,0,0,0,50.14,391.51,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
1,0,1,1,72,0,0,0,2,1,1,0,0,94.1,6520.96,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,0,0,1,13,0,0,1,1,0,0,1,0,63.85,790.48,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,0,0,15,1,0,0,0,0,0,0,0,20.96,304.76,0,Male,One year,Electronic check,No,No
1,0,0,0,16,2,2,1,0,0,0,0,0,20.78,324.08,0,Male,Two year,Bank transfer (automatic),No,No
0,1,0,1,51,0,0,1,1,1,1,1,1,85.48,4353.13,0,Female,Month-to-month,Electronic check,DSL,No
1,0,1,1,22,0,3,1,1,1,1,0,0,72.0,1542.97,0,Male,Month-to-month,Credit card (automatic),DSL,No
0,0,1,1,28,0,0,0,0,0,0,0,0,20.0,577.79,0,Female,Month-to-month,Electronic check,No,No
0,0,1,0,11,0,1,0,1,0,0,0,1,55.48,608.7,0,Female,Month-to-month,Mailed check,DSL,No
1,1,1,0,1,0,1,1,2,0,0,0,1,80.03,81.02,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,0,64,1,2,0,0,0,0,0,0,23.18,1440.19,0,Male,One year,Bank transfer (automatic),No,No
1,0,1,1,71,0,0,0,2,1,0,0,1,92.42,6506.78,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,1,71,1,3,1,2,0,1,0,0,80.95,5806.52,0,Female,One year,Credit card (automatic),Fiber optic,No
1,0,1,0,69,1,1,1,2,0,1,1,1,102.38,6930.74,0,Male,One year,Mailed check,Fiber optic,No
1,0,1,0,40,0,2,1,2,0,0,0,0,69.01,2715.18,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,1,0,27,0,2,0,0,0,0,0,0,20.0,556.6,0,Female,Month-to-month,Bank transfer (automatic),No,No
1,0,0,1,44,0,0,1,0,0,0,0,0,27.11,1233.06,1,Male,Month-to-month,Electronic check,No,Yes
0,0,0,0,22,0,2,0,0,0,0,0,0,20.0,441.45,0,Female,Month-to-month,Bank transfer (automatic),No,No
1,0,0,0,3,0,2,0,0,0,0,0,0,22.24,69.36,0,Male,Month-to-month,Bank transfer (automatic),No,No
0,0,1,0,11,2,3,1,1,0,0,1,1,74.44,838.22,0,Female,Two year,Credit card (automatic),DSL,No
1,0,0,0,72,2,3,0,2,1,0,0,0,70.81,4871.6,0,Male,Two year,Credit card (automatic),Fiber optic,No
1,1,1,0,10,2,0,0,1,0,1,0,1,66.64,670.36,1,Male,Two year,Electronic check,DSL,Yes
0,0,1,1,48,0,0,0,1,0,1,0,0,59.91,2932.56,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,1,2,0,0,1,2,1,1,1,0,98.24,197.28,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,9,0,3,1,0,0,0,0,0,21.34,198.44,1,Male,Month-to-month,Credit card (automatic),No,Yes
0,0,1,0,10,0,0,1,1,1,0,1,1,74.34,728.59,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,1,1,0,2,1,1,0,1,0,1,67.17,64.25,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,1,0,3,1,2,1,2,1,1,0,1,108.39,329.51,0,Female,One year,Bank transfer (automatic),Fiber optic,No
0,0,0,0,5,0,2,1,1,0,1,0,0,63.48,324.73,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
1,0,0,1,43,2,0,0,2,0,1,1,0,93.28,4117.43,0,Male,Two year,Electronic check,Fiber optic,No
1,0,1,1,1,2,0,0,0,0,0,0,0,20.0,19.02,0,Male,Two year,Electronic check,No,No
0,0,1,1,8,0,1,1,2,0,1,0,0,78.45,638.48,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,1,0,1,2,0,0,1,0,0,1,0,47.93,45.63,0,Female,Two year,Electronic check,DSL,No
0,0,1,0,28,0,0,0,2,1,1,0,0,88.53,2546.96,0,Female,Month-to-month,Electronic check,Fiber optic,No
0,0,1,0,23,0,0,1,2,0,1,1,1,108.82,2553.69,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,0,1,0,24,1,2,1,1,1,0,0,0,48.19,1164.36,0,Male,One year,Bank transfer (automatic),DSL,No
1,0,1,1,11,0,1,1,1,1,0,1,0,65.96,726.02,0,Male,Month-to-month,Mailed check,DSL,No
0,0,1,0,5,2,0,1,0,0,0,0,0,20.0,102.15,0,Female,Two year,Electronic check,No,No
0,0,0,1,30,1,0,1,1,1,1,0,0,73.97,2120.84,0,Female,One year,Electronic check,DSL,No
0,0,1,0,39,2,0,1,2,1,0,0,0,81.99,3303.83,1,Female,Two year,Electronic check,Fiber optic,Yes
1,0,0,0,3,2,1,0,0,0,0,0,0,24.25,70.58,0,Male,Two year,Mailed check,No,No
0,1,1,1,16,0,0,1,2,1,0,0,0,81.46,1300.47,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,1,0,0,6,0,2,0,2,1,1,1,0,105.8,633.96,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,1,0,4,0,0,0,1,1,0,0,1,72.4,297.63,1,Female,Month-to-month,Electronic check,DSL,Yes
1,0,0,0,31,0,3,1,1,0,1,0,0,55.19,1658.36,0,Male,Month-to-month,Credit card (automatic),DSL,No
0,0,0,0,18,0,0,0,0,0,0,0,0,20.0,352.79,1,Female,Month-to-month,Electronic check,No,Yes
1,0,1,0,5,2,3,0,1,0,0,0,1,52.32,265.87,0,Male,Two year,Credit card (automatic),DSL,No
0,0,0,0,8,0,3,1,1,0,0,0,1,65.79,521.73,0,Female,Month-to-month,Credit card (automatic),DSL,No
0,0,1,0,72,2,2,0,1,0,0,0,1,61.1,4310.72,0,Female,Two year,Bank transfer (automatic),DSL,No
0,0,0,1,45,1,3,1,2,1,1,1,1,102.88,4685.81,0,Female,One year,Credit card (automatic),Fiber optic,No
1,0,0,0,50,0,0,0,1,1,1,1,1,87.78,4207.55,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,14,0,0,0,1,1,0,1,1,81.08,1168.01,0,Female,Month-to-month,Electronic check,DSL,No
1,0,1,0,23,0,0,1,0,0,0,0,0,28.36,653.89,0,Male,Month-to-month,Electronic check,No,No
1,0,0,0,11,0,0,1,2,1,1,0,0,84.49,902.07,0,Male,Month-to-month,Electronic check,Fiber optic,No
0,1,1,0,1,0,0,1,2,0,1,1,0,94.13,93.27,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,12,0,2,1,1,0,0,1,0,55.0,635.65,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,0,0,21,1,0,1,2,0,0,1,0,76.02,1615.03,0,Female,One year,Electronic check,Fiber optic,No
1,0,0,1,8,0,1,1,2,0,1,0,1,98.73,803.21,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
0,1,0,1,45,1,0,0,2,1,0,0,1,87.18,3885.94,0,Female,One year,Electronic check,Fiber optic,No
1,0,1,1,3,2,2,0,2,0,1,0,1,96.85,285.89,1,Male,Two year,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,10,0,3,0,2,1,1,0,0,82.03,848.99,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
0,0,1,0,3,0,1,0,2,1,0,0,0,77.55,234.42,0,Female,Month-to-month,Mailed check,Fiber optic,No
0,0,0,1,12,1,1,0,1,0,1,0,1,69.86,852.32,0,Female,One year,Mailed check,DSL,No
0,0,0,0,1,2,1,0,0,0,0,0,0,23.58,22.7,0,Female,Two year,Mailed check,No,No
0,0,0,1,7,0,2,1,2,0,0,1,1,96.18,687.62,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,1,0,12,0,0,1,0,0,0,0,0,24.93,297.5,1,Female,Month-to-month,Electronic check,No,Yes
0,1,0,0,15,0,3,0,1,1,1,0,1,75.56,1118.29,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,0,1,1,18,0,1,1,0,0,0,0,0,26.96,506.12,1,Male,Month-to-month,Mailed check,No,Yes
1,0,0,1,7,0,0,1,1,1,1,0,1,78.78,526.86,0,Male,Month-to-month,Electronic check,DSL,No
1,0,0,1,17,0,3,0,1,1,1,1,0,80.67,1329.65,1,Male,Month-to-month,Credit card (automatic),DSL,Yes
0,0,0,1,17,1,3,1,2,0,1,1,1,105.82,1776.46,0,Female,One year,Credit card (automatic),Fiber optic,No
1,1,0,0,9,0,2,0,2,0,0,0,0,72.46,640.66,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,42,0,0,1,0,0,0,0,0,20.0,840.9,1,Male,Month-to-month,Electronic check,No,Yes
1,0,0,1,18,0,2,0,2,0,1,1,1,99.29,1769.51,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,9,2,0,1,0,0,0,0,0,20.0,185.19,0,Male,Two year,Electronic check,No,No
1,0,0,0,70,0,1,1,0,0,0,0,0,22.57,1622.24,0,Male,Month-to-month,Mailed check,No,No
0,0,1,0,44,2,0,1,2,0,0,1,1,91.06,4115.77,0,Female,Two year,Electronic check,Fiber optic,No
0,0,0,0,72,0,1,1,2,1,1,1,0,100.52,7142.89,0,Female,Month-to-month,Mailed check,Fiber optic,No
1,0,1,0,28,0,2,1,0,0,0,0,0,20.0,554.81,0,Male,Month-to-month,Bank transfer (automatic),No,No
1,0,1,0,11,0,0,0,1,0,0,0,1,64.09,720.53,0,Male,Month-to-month,Electronic check,DSL,No
1,0,1,1,7,1,3,1,0,0,0,0,0,23.01,155.02,0,Male,One year,Credit card (automatic),No,No
0,0,0,1,26,0,0,1,2,0,1,0,1,84.69,2279.43,0,Female,Month-to-month,Electronic check,Fiber optic,No
0,1,1,0,72,1,0,1,1,0,0,0,0,45.8,3311.21,1,Female,One year,Electronic check,DSL,Yes
1,0,0,0,23,1,2,1,1,1,1,0,1,75.48,1796.55,0,Male,One year,Bank transfer (automatic),DSL,No
0,0,0,0,51,1,3,0,2,0,1,0,0,78.86,4139.94,0,Female,One year,Credit card (automatic),Fiber optic,No
0,0,0,0,9,0,3,0,2,0,1,0,1,92.0,817.6,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,12,2,2,1,2,0,1,0,1,97.63,1124.88,1,Male,Two year,Bank transfer (automatic),Fiber optic,Yes
0,0,1,0,56,0,0,0,2,0,0,1,1,89.93,5248.01,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,1,0,0,33,0,3,0,1,1,1,0,0,66.02,2144.8,1,Female,Month-to-month,Credit card (automatic),DSL,Yes
1,0,1,0,72,0,3,1,2,0,0,1,0,83.45,5932.54,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
0,1,1,0,35,1,0,0,1,1,0,1,0,65.89,2400.48,0,Female,One year,Electronic check,DSL,No
0,0,1,0,14,0,2,0,2,0,1,1,0,88.81,1295.23,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,18,0,2,1,1,1,1,1,0,73.22,1286.71,0,Male,Month-to-month,Bank transfer (automatic),DSL,No
0,1,0,0,55,0,1,0,2,0,1,1,1,101.9,5374.13,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,1,0,19,0,3,0,1,1,0,1,0,70.69,1276.1,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,1,0,1,7,0,0,0,1,1,0,0,0,53.21,370.17,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,1,0,13,0,2,1,0,0,0,0,0,20.0,261.78,1,Male,Month-to-month,Bank transfer (automatic),No,Yes
1,1,1,1,17,0,0,1,2,0,0,1,0,76.22,1265.98,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,1,0,2,0,1,0,1,0,1,0,0,52.63,102.73,0,Female,Month-to-month,Mailed check,DSL,No
1,0,0,1,32,2,2,0,0,0,0,0,0,21.15,667.11,0,Male,Two year,Bank transfer (automatic),No,No
0,0,0,0,2,0,0,1,1,1,1,1,0,68.66,134.07,1,Female,Month-to-month,Electronic check,DSL,Yes
1,0,0,1,12,0,1,0,1,1,0,0,1,72.22,897.7,1,Male,Month-to-month,Mailed check,DSL,Yes
0,0,0,0,39,0,3,1,1,1,0,1,0,64.04,2533.24,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,0,0,1,15,1,2,1,1,0,1,0,1,75.81,1174.56,0,Male,One year,Bank transfer (automatic),DSL,No
1,0,1,0,44,0,2,0,0,0,0,0,0,22.1,1007.45,0,Male,Month-to-month,Bank transfer (automatic),No,No
1,0,0,0,10,0,0,1,1,1,1,1,0,67.83,673.89,0,Male,Month-to-month,Electronic check,DSL,No
1,0,0,1,72,0,1,0,2,0,1,1,0,93.39,6709.0,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,0,1,0,5,2,2,0,2,0,1,1,0,90.41,473.65,1,Female,Two year,Bank transfer (automatic),Fiber optic,Yes
1,0,1,1,1,1,3,0,2,1,0,1,1,105.45,108.79,1,Male,One year,Credit card (automatic),Fiber optic,Yes
1,0,0,0,49,0,0,1,0,0,0,0,0,28.08,1416.91,0,Male,Month-to-month,Electronic check,No,No
0,0,0,0,33,0,2,0,2,0,0,0,1,85.52,2845.79,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,1,6,0,0,0,1,1,0,1,1,77.87,465.4,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,72,0,0,0,1,0,0,0,0,38.02,2845.46,0,Female,Month-to-month,Electronic check,DSL,No
1,1,1,0,16,1,1,1,1,0,0,0,1,61.36,1011.66,0,Male,One year,Mailed check,DSL,No
1,0,0,1,72,0,0,0,1,0,0,0,1,59.55,4294.8,0,Male,Month-to-month,Electronic check,DSL,No
1,0,1,1,16,1,0,0,1,1,1,1,1,94.79,1481.83,0,Male,One year,Electronic check,DSL,No
0,0,1,1,15,0,2,1,2,0,0,0,1,81.29,1176.34,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,14,1,1,1,0,0,0,0,0,21.48,302.3,0,Male,One year,Mailed check,No,No
1,0,0,0,9,0,2,1,2,1,1,0,0,88.77,782.63,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,18,0,2,0,2,0,1,0,0,80.43,1413.6,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,1,0,14,1,2,1,1,0,1,1,1,71.43,960.6,0,Female,One year,Bank transfer (automatic),DSL,No
0,0,0,1,1,0,0,1,1,0,1,0,0,56.59,53.96,1,Female,Month-to-month,Electronic check,DSL,Yes
1,0,0,0,7,1,0,0,1,0,0,0,1,58.91,424.05,1,Male,One year,Electronic check,DSL,Yes
0,0,0,0,5,2,2,1,0,0,0,0,0,20.0,96.08,0,Female,Two year,Bank transfer (automatic),No,No
1,1,0,0,48,0,0,1,0,0,0,0,0,23.03,1148.4,0,Male,Month-to-month,Electronic check,No,No
1,0,1,1,21,2,3,1,0,0,0,0,0,24.36,496.92,0,Male,Two year,Credit card (automatic),No,No
1,0,0,1,34,0,1,1,0,0,0,0,0,27.0,941.84,1,Male,Month-to-month,Mailed check,No,Yes
1,1,1,0,72,0,0,1,1,1,1,0,0,59.9,4452.1,0,Male,Month-to-month,Electronic check,DSL,No
1,0,0,0,24,1,2,0,1,0,0,1,0,60.35,1490.77,0,Male,One year,Bank transfer (automatic),DSL,No
1,0,1,1,72,1,3,1,2,0,1,1,1,110.69,8266.83,0,Male,One year,Credit card (automatic),Fiber optic,No
1,0,1,0,8,0,0,0,2,1,1,1,1,112.25,883.61,0,Male,Month-to-month,Electronic check,Fiber optic,No
0,1,1,0,4,1,0,1,0,0,0,0,0,26.97,113.12,1,Female,One year,Electronic check,No,Yes
0,1,0,0,12,2,3,0,1,1,1,1,1,85.37,1001.86,0,Female,Two year,Credit card (automatic),DSL,No
0,0,0,0,15,0,0,0,1,1,1,0,0,65.35,1022.82,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,54,2,0,1,0,0,0,0,0,20.0,1073.24,0,Female,Two year,Electronic check,No,No
0,0,1,1,19,1,0,1,1,0,1,1,1,69.66,1264.9,0,Female,One year,Electronic check,DSL,No
0,0,1,0,8,2,1,1,1,0,0,0,1,49.23,405.06,1,Female,Two year,Mailed check,DSL,Yes
0,0,1,0,32,0,2,1,1,0,0,0,0,52.09,1714.79,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
1,1,0,1,16,1,1,0,2,0,0,0,0,66.12,1025.9,1,Male,One year,Mailed check,Fiber optic,Yes
1,0,1,1,4,0,3,1,2,1,1,0,1,98.13,405.22,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,20,2,2,1,2,0,0,1,1,96.04,1855.03,0,Male,Two year,Bank transfer (automatic),Fiber optic,No
1,0,1,0,58,1,3,1,1,1,0,0,1,63.28,3542.31,0,Male,One year,Credit card (automatic),DSL,No
0,0,0,0,44,0,1,1,2,0,1,1,0,98.02,4446.11,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,1,0,21,0,0,0,1,1,0,0,0,64.32,1322.38,0,Female,Month-to-month,Electronic check,DSL,No
1,0,0,0,11,2,3,1,2,1,0,1,0,80.89,852.14,1,Male,Two year,Credit card (automatic),Fiber optic,Yes
1,1,0,0,2,1,0,1,2,1,1,1,1,116.6,243.84,1,Male,One year,Electronic check,Fiber optic,Yes
0,1,1,0,15,0,2,0,2,0,0,1,1,83.7,1262.66,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,33,0,0,1,2,0,1,0,1,85.2,2797.0,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,1,1,0,10,2,2,0,1,0,0,0,0,47.39,474.09,0,Male,Two year,Bank transfer (automatic),DSL,No
1,0,1,0,6,0,3,1,1,0,1,0,0,50.28,306.82,0,Male,Month-to-month,Credit card (automatic),DSL,No
1,0,1,0,64,0,1,1,2,1,0,0,1,93.3,6187.16,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
0,0,0,0,41,2,0,0,2,1,1,0,1,102.16,4260.85,0,Female,Two year,Electronic check,Fiber optic,No
1,0,0,0,24,0,0,0,2,1,0,1,0,83.76,2058.39,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,1,1,0,3,0,1,1,1,1,0,1,0,70.29,204.13,0,Male,Month-to-month,Mailed check,DSL,No
0,0,0,0,3,0,0,1,1,1,1,0,1,78.49,232.74,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,1,0,2,2,2,1,0,0,0,0,0,20.19,40.72,0,Female,Two year,Bank transfer (automatic),No,No
1,0,0,0,22,0,1,0,2,0,1,1,1,100.76,2243.19,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,0,0,1,2,1,0,0,0,0,0,0,0,21.95,42.89,1,Female,One year,Electronic check,No,Yes
